"","nct_id","phase","enrollment","number_of_arms","has_dmc","Drug_Class","allocation","intervention_model","primary_purpose","masking","subject_masked","caregiver_masked","investigator_masked","outcomes_assessor_masked","Experimental","Control","Other","n_countries","lead_agency","n_collaborator","us_international","intervention_type","Disease_Group","duration","Therapy","Pivotal","SPA","Orphan","Breakthrough","RMAT","QIDP","Fast_Track","n_primary_endpoint","n_secondary_endpoint"
"5335","NCT01428063","Phase 2",5.62040086571715,"Less than or equal to three","False","NME","Other","Parallel Assignment","Treatment","None","FALSE","FALSE","FALSE","FALSE","1","0","0",3.13549421592915,"Industry",0,"Both","Drug","Infectious Disease",1188,"Combination","N","N","No","Yes","No","No","No","1-3","1-2"
"5336","NCT01427972","Phase 2",3.73766961828337,"More than three","False","NME","Randomized","Crossover Assignment","Treatment","Double","TRUE","FALSE","TRUE","FALSE","1","0","0",1.09861228866811,"Industry",0,"International only","Drug","Renal",548,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5337","NCT01427946","Phase 2",3.85014760171006,"Less than or equal to three","False","NME","Other","Single Group Assignment","Treatment","None","FALSE","FALSE","FALSE","FALSE","0","0","0",0,"Industry",0,"U.S.A. only","Drug","Oncology",1188,"Combination","N","N","No","No","No","No","No","1-3","1-2"
"5338","NCT01427933","Phase 2",4.94875989037817,"Less than or equal to three","True","Biologic","Randomized","Parallel Assignment","Treatment","None","FALSE","FALSE","FALSE","FALSE","0","0","0",0,"Industry",0,"U.S.A. only","Multi-intervention","Oncology",943,"Combination","N","N","No","No","No","No","No","1-3","1-2"
"5339","NCT01427270","Phase 3",6.12029741895095,"Less than or equal to three","False","Non-NME","Randomized","Parallel Assignment","Treatment","Double","TRUE","FALSE","TRUE","FALSE","0","1","0",1.38629436111989,"Industry",0,"Both","Drug","Neurology",1157,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5340","NCT01426763","Phase 2",2.484906649788,"Less than or equal to three","False","Biologic","Other","Parallel Assignment","Not Treatment","None","FALSE","FALSE","FALSE","FALSE","1","0","0",0,"Industry",0.693147180559945,"U.S.A. only","Biological","Autoimmune/immunology",61,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5341","NCT01426386","Phase 2",5.57972982598622,"More than three","True","Biologic","Randomized","Parallel Assignment","Treatment","Single","FALSE","FALSE","FALSE","TRUE","1","0","0",1.6094379124341,"Industry",0,"International only","Drug","Obstetrics/Gynecology",548,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5342","NCT01426373","Phase 3",5.10594547390058,"Less than or equal to three","False","NME","Other","Single Group Assignment","Treatment","None","FALSE","FALSE","FALSE","FALSE","0","0","0",0,"Industry",0,"U.S.A. only","Drug","Dermatology",669,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5343","NCT01426100","Phase 3",5.20948615284142,"Less than or equal to three","False","Non-NME","Randomized","Parallel Assignment","Treatment","Triple or quadruple","TRUE","TRUE","TRUE","FALSE","1","0","0",0,"Industry",0,"International only","Drug","Cardiovascular",366,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5344","NCT01426009","Phase 2",4.9416424226093,"More than three","False","Non-NME","Randomized","Crossover Assignment","Treatment","Triple or quadruple","TRUE","TRUE","TRUE","TRUE","1","1","0",0.693147180559945,"Industry",0,"Both","Drug","Respiratory",122,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5345","NCT01425814","Phase 2",4.46590811865458,"More than three","False","NME","Randomized","Crossover Assignment","Treatment","Double","TRUE","FALSE","TRUE","FALSE","1","1","0",0,"Industry",0,"International only","Drug","Respiratory",213,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5346","NCT01425203","Phase 3",5.47227067367148,"Less than or equal to three","False","NME","Randomized","Parallel Assignment","Treatment","Double","TRUE","FALSE","TRUE","FALSE","1","0","0",0,"Industry",0,"International only","Multi-intervention","Infectious Disease",698,"Combination","N","N","No","No","No","No","Yes","1-3","1-2"
"5347","NCT01424813","Phase 3",5.06259503302697,"Less than or equal to three","False","Non-NME","Randomized","Parallel Assignment","Treatment","Triple or quadruple","TRUE","TRUE","TRUE","TRUE","0","0","0",0,"Industry",0,"U.S.A. only","Drug","Respiratory",334,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5348","NCT01424670","Phase 3",6.2363695902037,"Less than or equal to three","True","NME","Randomized","Parallel Assignment","Treatment","Triple or quadruple","TRUE","TRUE","TRUE","FALSE","0","0","0",2.07944154167984,"Industry",0,"International only","Drug","Infectious Disease",1767,"Monotherapy","Y","N","No","No","No","No","No","1-3","1-2"
"5349","NCT01424566","Phase 3",6.00635315960173,"Less than or equal to three","True","NME","Randomized","Parallel Assignment","Treatment","Triple or quadruple","TRUE","TRUE","TRUE","FALSE","0","0","0",2.77258872223978,"Industry",0.693147180559945,"International only","Drug","Neurology",1277,"Monotherapy","Y","N","No","No","No","No","Yes","1-3","1-2"
"5350","NCT01424514","Phase 2",3.68887945411394,"Less than or equal to three","False","NME","Randomized","Crossover Assignment","Treatment","Double","TRUE","FALSE","TRUE","FALSE","0","0","0",0,"Industry",0,"International only","Drug","Infectious Disease",138,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5351","NCT01424397","Phase 2",4.24849524204936,"More than three","False","NME","Randomized","Crossover Assignment","Treatment","Double","TRUE","FALSE","TRUE","FALSE","1","1","0",0,"Industry",0,"International only","Drug","Allergy",84,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5352","NCT01424319","Phase 2",4.06044301054642,"Less than or equal to three","True","NME","Randomized","Parallel Assignment","Treatment","Triple or quadruple","TRUE","TRUE","TRUE","TRUE","1","0","0",0,"Industry",0,"International only","Drug","Endocrine",335,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5353","NCT01423253","Phase 3",3.87120101090789,"Less than or equal to three","True","NME","Other","Single Group Assignment","Treatment","None","FALSE","FALSE","FALSE","FALSE","0","0","0",0,"Industry",0,"U.S.A. only","Drug","Psychiatry",762,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5354","NCT01423188","Phase 2",5.17048399503815,"Less than or equal to three","True","NME","Randomized","Parallel Assignment","Treatment","Triple or quadruple","TRUE","FALSE","TRUE","TRUE","0","0","0",0,"Industry",0.693147180559945,"International only","Drug","Cardiovascular",366,"Monotherapy","N","N","No","Yes","No","No","No","1-3","1-2"
"5355","NCT01423110","Phase 2",2.63905732961526,"Less than or equal to three","False","Biologic","Randomized","Parallel Assignment","Treatment","Triple or quadruple","TRUE","TRUE","TRUE","TRUE","0","0","0",0,"Industry",0,"U.S.A. only","Biological","Autoimmune/immunology",274,"Monotherapy","N","N","Yes","Yes","No","No","No","1-3","1-2"
"5356","NCT01423084","Phase 3",5.8406416573734,"Less than or equal to three","False","Vaccine","Randomized","Parallel Assignment","Not Treatment","Triple or quadruple","TRUE","TRUE","TRUE","TRUE","0","0","0",0.693147180559945,"Industry",0.693147180559945,"International only","Biological","Infectious Disease",122,"Monotherapy","Y","N","No","Yes","No","No","No","1-3","1-2"
"5357","NCT01423058","Phase 2",4.11087386417331,"Less than or equal to three","True","NME","Other","Single Group Assignment","Treatment","None","FALSE","FALSE","FALSE","FALSE","0","0","0",0.693147180559945,"Industry",0,"Both","Drug","Oncology",1034,"Monotherapy","N","N","Yes","No","No","No","Yes","1-3","1-2"
"5358","NCT01422876","Phase 3",7.24779258176785,"More than three","False","Non-NME","Randomized","Parallel Assignment","Treatment","Double","FALSE","FALSE","FALSE","FALSE","1","1","0",3.17805383034795,"Industry",0.693147180559945,"Both","Drug","Endocrine",761,"Monotherapy","Y","N","No","No","No","No","No","1-3","1-2"
"5359","NCT01422434","Phase 3",6.51619307604296,"Less than or equal to three","False","Non-NME","Randomized","Parallel Assignment","Treatment","Triple or quadruple","TRUE","TRUE","TRUE","TRUE","0","1","0",0,"Industry",0.693147180559945,"International only","Drug","Autoimmune/immunology",274,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5360","NCT01422304","Phase 3",7.08840877867539,"Less than or equal to three","True","NME","Randomized","Parallel Assignment","Treatment","Triple or quadruple","TRUE","FALSE","TRUE","TRUE","1","0","0",1.09861228866811,"Industry",0,"International only","Drug","Neurology",350,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5361","NCT01421966","Phase 3",5.65248918026865,"Less than or equal to three","True","Biologic","Randomized","Parallel Assignment","Treatment","Triple or quadruple","TRUE","TRUE","TRUE","TRUE","0","0","0",1.09861228866811,"Industry",1.38629436111989,"Both","Biological","Endocrine",1522,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5362","NCT01421511","Phase 3",6.50128967054039,"Less than or equal to three","True","NME","Randomized","Parallel Assignment","Treatment","Triple or quadruple","TRUE","TRUE","TRUE","TRUE","0","0","0",2.39789527279837,"Industry",0,"Both","Drug","Infectious Disease",483,"Monotherapy","Y","Y","No","No","No","Yes","No","1-3","1-2"
"5363","NCT01421498","Phase 3",6.37672694789863,"Less than or equal to three","False","NME","Randomized","Parallel Assignment","Treatment","Triple or quadruple","TRUE","FALSE","TRUE","TRUE","0","0","0",0,"Industry",0,"U.S.A. only","Drug","Ophthalmology",243,"Monotherapy","Y","N","No","No","No","No","No","1-3","1-2"
"5364","NCT01421459","Phase 3",6.63200177739563,"Less than or equal to three","True","Biologic","Randomized","Parallel Assignment","Treatment","Triple or quadruple","TRUE","TRUE","TRUE","FALSE","0","0","0",2.77258872223978,"Industry",0.693147180559945,"Both","Drug","Endocrine",366,"Combination","Y","N","No","No","No","No","No","1-3","1-2"
"5365","NCT01421147","Phase 3",6.2841341610708,"Less than or equal to three","True","Biologic","Randomized","Parallel Assignment","Treatment","None","FALSE","FALSE","FALSE","FALSE","0","0","0",2.484906649788,"Industry",0.693147180559945,"Both","Drug","Endocrine",608,"Combination","Y","N","No","No","No","No","No","1-3","1-2"
"5366","NCT01421134","Phase 3",5.35185813347607,"Less than or equal to three","True","NME","Randomized","Parallel Assignment","Treatment","Triple or quadruple","TRUE","TRUE","TRUE","TRUE","0","0","0",1.79175946922805,"Industry",0,"Both","Drug","Psychiatry",1127,"Monotherapy","Y","N","No","No","No","No","No","1-3","1-2"
"5367","NCT01420783","Phase 2",4.39444915467244,"More than three","False","NME","Randomized","Parallel Assignment","Treatment","None","FALSE","FALSE","FALSE","FALSE","1","0","0",2.19722457733622,"Industry",0,"Both","Drug","Oncology",943,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5368","NCT01420770","Phase 2",3.40119738166216,"Less than or equal to three","False","NME","Randomized","Parallel Assignment","Treatment","None","FALSE","FALSE","FALSE","FALSE","1","0","0",0,"Industry",0,"U.S.A. only","Drug","Oncology",973,"Monotherapy","N","N","Yes","No","No","No","No","1-3","1-2"
"5369","NCT01420744","Phase 2",5.07517381523383,"Less than or equal to three","True","Biologic","Randomized","Parallel Assignment","Treatment","Triple or quadruple","TRUE","TRUE","TRUE","TRUE","0","0","0",1.38629436111989,"Industry",0,"International only","Drug","Infectious Disease",1338,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5370","NCT01419925","Phase 2",4.78749174278205,"More than three","False","Vaccine","Randomized","Parallel Assignment","Not Treatment","Triple or quadruple","TRUE","TRUE","TRUE","TRUE","1","0","0",0,"Industry",0,"International only","Biological","Infectious Disease",153,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5371","NCT01419197","Phase 3",6.40025744530882,"Less than or equal to three","False","Biologic","Randomized","Parallel Assignment","Treatment","None","FALSE","FALSE","FALSE","FALSE","0","0","0",3.09104245335832,"Industry",0,"Both","Drug","Oncology",1431,"Monotherapy","Y","N","No","Yes","No","No","No","1-3","1-2"
"5372","NCT01418352","Phase 3",4.4188406077966,"More than three","True","NME","Randomized","Parallel Assignment","Treatment","Triple or quadruple","TRUE","TRUE","TRUE","TRUE","1","0","0",1.6094379124341,"Industry",0,"Both","Drug","Neurology",974,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5373","NCT01418339","Phase 3",4.90527477843843,"Less than or equal to three","True","NME","Randomized","Parallel Assignment","Treatment","Triple or quadruple","TRUE","TRUE","TRUE","TRUE","0","0","0",1.79175946922805,"Industry",0,"Both","Drug","Neurology",915,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5374","NCT01418222","Phase 2",5.26785815906333,"Less than or equal to three","False","Biologic","Other","Parallel Assignment","Treatment","Double","TRUE","FALSE","TRUE","FALSE","0","0","0",0,"Industry",0.693147180559945,"U.S.A. only","Drug","Oncology",551,"Combination","N","N","No","No","No","No","No","1-3","1-2"
"5375","NCT01418092","Phase 2",4.51085950651685,"Less than or equal to three","True","NME","Randomized","Single Group Assignment","Treatment","Triple or quadruple","TRUE","TRUE","TRUE","TRUE","0","0","0",0,"Industry",0,"U.S.A. only","Drug","Gastroenterology (Non Inflammatory Bowel Disease)",274,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5376","NCT01417936","Phase 2",3.25809653802148,"Less than or equal to three","True","Biologic","Other","Single Group Assignment","Treatment","None","FALSE","FALSE","FALSE","FALSE","0","0","0",1.38629436111989,"Industry",0,"Both","Drug","Oncology",458,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5377","NCT01417780","Phase 2",3.76120011569356,"Less than or equal to three","True","NME","Randomized","Parallel Assignment","Treatment","Double","TRUE","FALSE","TRUE","FALSE","0","1","0",0,"Industry",0,"U.S.A. only","Drug","Infectious Disease",366,"Monotherapy","N","N","Yes","No","No","No","Yes","1-3","1-2"
"5378","NCT01417091","Phase 2",2.30258509299405,"Less than or equal to three","False","Biologic","Randomized","Single Group Assignment","Treatment","None","FALSE","FALSE","FALSE","FALSE","0","0","0",1.38629436111989,"Industry",0,"Both","Drug","Endocrine",550,"Monotherapy","N","N","Yes","No","No","No","No","1-3","1-2"
"5379","NCT01417078","Phase 2",3.43398720448515,"Less than or equal to three","False","Non-NME","Other","Single Group Assignment","Treatment","None","FALSE","FALSE","FALSE","FALSE","0","0","0",0,"Industry",0,"U.S.A. only","Drug","Neurology",548,"Monotherapy","N","N","Yes","No","No","No","No","1-3","1-2"
"5380","NCT01416493","Phase 2",1.79175946922805,"Less than or equal to three","True","Biologic","Other","Single Group Assignment","Treatment","None","FALSE","FALSE","FALSE","FALSE","0","0","0",0,"Industry",0.693147180559945,"International only","Drug","Autoimmune/immunology",700,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5381","NCT01416441","Phase 3",5.13579843705026,"Less than or equal to three","False","NME","Other","Single Group Assignment","Treatment","None","FALSE","FALSE","FALSE","FALSE","0","0","0",2.30258509299405,"Industry",0,"Both","Drug","Neurology",943,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5382","NCT01416389","Phase 2",3.66356164612965,"Less than or equal to three","False","NME","Randomized","Parallel Assignment","Treatment","None","FALSE","FALSE","FALSE","FALSE","0","0","0",0,"Industry",0,"U.S.A. only","Drug","Oncology",761,"Combination","N","N","No","No","No","No","No","1-3","1-2"
"5383","NCT01415960","Phase 3",5.09375020080676,"Less than or equal to three","False","Non-NME","Other","Single Group Assignment","Treatment","None","FALSE","FALSE","FALSE","FALSE","0","0","0",0,"Industry",0,"U.S.A. only","Drug","Oncology",792,"Monotherapy","N","N","No","No","No","No","No","1-3","1-2"
"5384","NCT01415505","Phase 3",6.69950034016168,"Less than or equal to three","False","Non-NME","Randomized","Single Group Assignment","Treatment","None","FALSE","FALSE","FALSE","FALSE","0","0","0",0,"Industry",0,"U.S.A. only","Drug","Cardiovascular",608,"Combination","N","N","No","No","No","No","No","1-3","1-2"
"5385","NCT01415427","Phase 3",5.15329159449778,"Less than or equal to three","True","Biologic","Randomized","Parallel Assignment","Treatment","Triple or quadruple","TRUE","TRUE","TRUE","TRUE","1","0","0",2.99573227355399,"Industry",0,"Both","Drug","Metabolic",1782,"Monotherapy","N","N","Yes","No","No","No","No","1-3","1-2"
